,title,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature
66,We Ain't Homies (feat. YG),79CIrhf7gy8eO8L0D9Lc9u,0.868,0.659,5,-4.764,1,0.18,0.209,1.41e-06,0.069,0.867,140.002,79CIrhf7gy8eO8L0D9Lc9u,spotify:track:79CIrhf7gy8eO8L0D9Lc9u,https://api.spotify.com/v1/tracks/79CIrhf7gy8eO8L0D9Lc9u,https://api.spotify.com/v1/audio-analysis/79CIrhf7gy8eO8L0D9Lc9u,282880,4
67,HMU (feat. Childish Major),1WAtxp8ANMOwdqfZatco2G,0.765,0.481,2,-8.53,0,0.0574,0.0363,1.15e-05,0.113,0.315,96.017,1WAtxp8ANMOwdqfZatco2G,spotify:track:1WAtxp8ANMOwdqfZatco2G,https://api.spotify.com/v1/tracks/1WAtxp8ANMOwdqfZatco2G,https://api.spotify.com/v1/audio-analysis/1WAtxp8ANMOwdqfZatco2G,189333,4
68,Damn,3JM4Q0jPuwLs5to3GNVgsw,0.761,0.411,8,-7.314,0,0.0875,0.0593,0.121,0.0818,0.322,119.953,3JM4Q0jPuwLs5to3GNVgsw,spotify:track:3JM4Q0jPuwLs5to3GNVgsw,https://api.spotify.com/v1/tracks/3JM4Q0jPuwLs5to3GNVgsw,https://api.spotify.com/v1/audio-analysis/3JM4Q0jPuwLs5to3GNVgsw,111947,4
69,Fuck Y'all (feat. SiR),2XyHnvXPMTp2NU22wWoqHH,0.696,0.343,2,-6.339,0,0.28,0.214,0.0,0.098,0.667,80.519,2XyHnvXPMTp2NU22wWoqHH,spotify:track:2XyHnvXPMTp2NU22wWoqHH,https://api.spotify.com/v1/tracks/2XyHnvXPMTp2NU22wWoqHH,https://api.spotify.com/v1/audio-analysis/2XyHnvXPMTp2NU22wWoqHH,216680,4
70,Skeemin,4lxtpxAmUcCyJSBUTNk29O,0.565,0.777,5,-7.504,0,0.0562,0.0142,0.00292,0.534,0.585,80.0,4lxtpxAmUcCyJSBUTNk29O,spotify:track:4lxtpxAmUcCyJSBUTNk29O,https://api.spotify.com/v1/tracks/4lxtpxAmUcCyJSBUTNk29O,https://api.spotify.com/v1/audio-analysis/4lxtpxAmUcCyJSBUTNk29O,193840,4
71,Never Find Me,5U0hArNEs3xaIZLCzqPxVd,0.303,0.338,3,-12.062,0,0.0306,0.873,0.044,0.103,0.439,139.438,5U0hArNEs3xaIZLCzqPxVd,spotify:track:5U0hArNEs3xaIZLCzqPxVd,https://api.spotify.com/v1/tracks/5U0hArNEs3xaIZLCzqPxVd,https://api.spotify.com/v1/audio-analysis/5U0hArNEs3xaIZLCzqPxVd,72773,4
72,Old School,3wFEa197gBSqFBuMqHvkeD,0.614,0.61,9,-7.448,1,0.0436,0.0247,0.00657,0.552,0.404,77.99,3wFEa197gBSqFBuMqHvkeD,spotify:track:3wFEa197gBSqFBuMqHvkeD,https://api.spotify.com/v1/tracks/3wFEa197gBSqFBuMqHvkeD,https://api.spotify.com/v1/audio-analysis/3wFEa197gBSqFBuMqHvkeD,188053,4
73,Platinum Fire (feat. Terrace Martin),1Gp6g7NQNq6FfWwaV9clKN,0.322,0.402,9,-9.896,1,0.0299,0.0935,0.112,0.125,0.147,132.858,1Gp6g7NQNq6FfWwaV9clKN,spotify:track:1Gp6g7NQNq6FfWwaV9clKN,https://api.spotify.com/v1/tracks/1Gp6g7NQNq6FfWwaV9clKN,https://api.spotify.com/v1/audio-analysis/1Gp6g7NQNq6FfWwaV9clKN,167213,1
74,Hidden Emotions,5ipBZXJWE84xxWHSCnKxY9,0.806,0.602,5,-6.88,1,0.0582,0.134,4.87e-06,0.0548,0.799,92.996,5ipBZXJWE84xxWHSCnKxY9,spotify:track:5ipBZXJWE84xxWHSCnKxY9,https://api.spotify.com/v1/tracks/5ipBZXJWE84xxWHSCnKxY9,https://api.spotify.com/v1/audio-analysis/5ipBZXJWE84xxWHSCnKxY9,153552,4
75,Always (feat. Babyface),3G2Cf80OTzYTUuy0TDlv4R,0.757,0.469,1,-4.591,1,0.0504,0.036,1.42e-05,0.108,0.73,164.977,3G2Cf80OTzYTUuy0TDlv4R,spotify:track:3G2Cf80OTzYTUuy0TDlv4R,https://api.spotify.com/v1/tracks/3G2Cf80OTzYTUuy0TDlv4R,https://api.spotify.com/v1/audio-analysis/3G2Cf80OTzYTUuy0TDlv4R,213835,4
76,Reckless,1BybndP1YgPEIk6WUnL6kT,0.686,0.701,5,-5.702,0,0.0968,0.257,0.00281,0.088,0.605,173.994,1BybndP1YgPEIk6WUnL6kT,spotify:track:1BybndP1YgPEIk6WUnL6kT,https://api.spotify.com/v1/tracks/1BybndP1YgPEIk6WUnL6kT,https://api.spotify.com/v1/audio-analysis/1BybndP1YgPEIk6WUnL6kT,233266,4
77,Dusty,6GvsoJ8BaKsyUGJcFC62Hn,0.739,0.559,5,-5.159,0,0.0479,0.0971,0.0,0.204,0.573,132.248,6GvsoJ8BaKsyUGJcFC62Hn,spotify:track:6GvsoJ8BaKsyUGJcFC62Hn,https://api.spotify.com/v1/tracks/6GvsoJ8BaKsyUGJcFC62Hn,https://api.spotify.com/v1/audio-analysis/6GvsoJ8BaKsyUGJcFC62Hn,122671,4
78,Platinum Brown Noise,3HFfWZoE4Ww9s3KeFE0jRr,0.131,0.0059,1,-35.724,1,0.287,0.131,0.35,0.105,0.036,80.78,3HFfWZoE4Ww9s3KeFE0jRr,spotify:track:3HFfWZoE4Ww9s3KeFE0jRr,https://api.spotify.com/v1/tracks/3HFfWZoE4Ww9s3KeFE0jRr,https://api.spotify.com/v1/audio-analysis/3HFfWZoE4Ww9s3KeFE0jRr,179000,4
79,Platinum Brown Noise - Seamless,0LbJL66j8nE0hATcpU2uBV,0.128,0.0119,1,-35.298,1,0.25,0.129,0.333,0.111,0.0353,77.633,0LbJL66j8nE0hATcpU2uBV,spotify:track:0LbJL66j8nE0hATcpU2uBV,https://api.spotify.com/v1/tracks/0LbJL66j8nE0hATcpU2uBV,https://api.spotify.com/v1/audio-analysis/0LbJL66j8nE0hATcpU2uBV,176500,4
80,Brown Oceanic Noise 340 Hz,4Jma1ZoyrznzGA1btamkQg,0.0975,0.27,1,-37.368,1,0.147,0.925,0.932,0.1,0.0582,171.84,4Jma1ZoyrznzGA1btamkQg,spotify:track:4Jma1ZoyrznzGA1btamkQg,https://api.spotify.com/v1/tracks/4Jma1ZoyrznzGA1btamkQg,https://api.spotify.com/v1/audio-analysis/4Jma1ZoyrznzGA1btamkQg,185954,4
81,Brown Oceanic Noise 340 Hz - Seamless,21d1Gbp9u8SiupUfAImyBL,0.0847,0.253,1,-37.273,1,0.143,0.926,0.934,0.111,0.0677,75.648,21d1Gbp9u8SiupUfAImyBL,spotify:track:21d1Gbp9u8SiupUfAImyBL,https://api.spotify.com/v1/tracks/21d1Gbp9u8SiupUfAImyBL,https://api.spotify.com/v1/audio-analysis/21d1Gbp9u8SiupUfAImyBL,184492,1
82,Sometime Ass Nigga,0LTrtPTOIIrphAl8GJTPgq,0.406,0.657,2,-6.779,1,0.285,0.31,0.0,0.122,0.339,153.229,0LTrtPTOIIrphAl8GJTPgq,spotify:track:0LTrtPTOIIrphAl8GJTPgq,https://api.spotify.com/v1/tracks/0LTrtPTOIIrphAl8GJTPgq,https://api.spotify.com/v1/audio-analysis/0LTrtPTOIIrphAl8GJTPgq,163078,4
83,With Or Without,3Qoqgj61MLHmurSrKUfx1i,0.677,0.797,4,-7.409,0,0.0549,0.0483,0.00118,0.0855,0.904,81.951,3Qoqgj61MLHmurSrKUfx1i,spotify:track:3Qoqgj61MLHmurSrKUfx1i,https://api.spotify.com/v1/tracks/3Qoqgj61MLHmurSrKUfx1i,https://api.spotify.com/v1/audio-analysis/3Qoqgj61MLHmurSrKUfx1i,186320,4
84,Who Came Up Missin,66z1OxQCLYv4Kl54Yun2as,0.815,0.395,10,-10.676,0,0.037,0.0239,0.00972,0.0696,0.639,100.018,66z1OxQCLYv4Kl54Yun2as,spotify:track:66z1OxQCLYv4Kl54Yun2as,https://api.spotify.com/v1/tracks/66z1OxQCLYv4Kl54Yun2as,https://api.spotify.com/v1/audio-analysis/66z1OxQCLYv4Kl54Yun2as,127287,4
85,Take (feat. Ty Dolla $ign),5OGs816LFBGj0qS0jY68hL,0.693,0.489,4,-9.811,0,0.0901,0.112,0.000465,0.0819,0.435,87.911,5OGs816LFBGj0qS0jY68hL,spotify:track:5OGs816LFBGj0qS0jY68hL,https://api.spotify.com/v1/tracks/5OGs816LFBGj0qS0jY68hL,https://api.spotify.com/v1/audio-analysis/5OGs816LFBGj0qS0jY68hL,263314,4
86,Communication (feat. DRAM),7iDFuSWvN0DTNy3gxUwsBn,0.77,0.68,5,-4.451,0,0.0578,0.211,0.00102,0.114,0.37,107.024,7iDFuSWvN0DTNy3gxUwsBn,spotify:track:7iDFuSWvN0DTNy3gxUwsBn,https://api.spotify.com/v1/tracks/7iDFuSWvN0DTNy3gxUwsBn,https://api.spotify.com/v1/audio-analysis/7iDFuSWvN0DTNy3gxUwsBn,215709,4
87,Stressin,0ldMpAK5CUzrwQyu5V4PdF,0.728,0.628,1,-9.898,1,0.22,0.386,0.1,0.112,0.33,150.082,0ldMpAK5CUzrwQyu5V4PdF,spotify:track:0ldMpAK5CUzrwQyu5V4PdF,https://api.spotify.com/v1/tracks/0ldMpAK5CUzrwQyu5V4PdF,https://api.spotify.com/v1/audio-analysis/0ldMpAK5CUzrwQyu5V4PdF,180767,4
88,We Ain't Homies (feat. YG),6uD44CEBKXCQfh953npNkx,0.87,0.654,5,-4.744,1,0.199,0.22,1.11e-06,0.068,0.863,139.995,6uD44CEBKXCQfh953npNkx,spotify:track:6uD44CEBKXCQfh953npNkx,https://api.spotify.com/v1/tracks/6uD44CEBKXCQfh953npNkx,https://api.spotify.com/v1/audio-analysis/6uD44CEBKXCQfh953npNkx,282876,4
89,HMU (feat. Childish Major),7zwjEB3AMvZ19u6rzlMApB,0.765,0.496,7,-8.483,0,0.0411,0.0394,2.17e-05,0.115,0.319,96.026,7zwjEB3AMvZ19u6rzlMApB,spotify:track:7zwjEB3AMvZ19u6rzlMApB,https://api.spotify.com/v1/tracks/7zwjEB3AMvZ19u6rzlMApB,https://api.spotify.com/v1/audio-analysis/7zwjEB3AMvZ19u6rzlMApB,189340,4
90,Damn,2ykL1W7LfgnUCESAGE525w,0.751,0.398,8,-7.322,0,0.0785,0.0559,0.0242,0.0851,0.293,119.966,2ykL1W7LfgnUCESAGE525w,spotify:track:2ykL1W7LfgnUCESAGE525w,https://api.spotify.com/v1/tracks/2ykL1W7LfgnUCESAGE525w,https://api.spotify.com/v1/audio-analysis/2ykL1W7LfgnUCESAGE525w,111941,4
91,Fuck Y'all (feat. SiR),7jTm4BcO2OSHwU6nP4yrzr,0.682,0.345,2,-6.275,0,0.27,0.215,0.0,0.099,0.667,80.521,7jTm4BcO2OSHwU6nP4yrzr,spotify:track:7jTm4BcO2OSHwU6nP4yrzr,https://api.spotify.com/v1/tracks/7jTm4BcO2OSHwU6nP4yrzr,https://api.spotify.com/v1/audio-analysis/7jTm4BcO2OSHwU6nP4yrzr,216681,4
92,Skeemin,1b54TxDpDZMrGV4plS2EZN,0.574,0.774,5,-7.56,0,0.0489,0.0126,0.00335,0.518,0.601,79.96,1b54TxDpDZMrGV4plS2EZN,spotify:track:1b54TxDpDZMrGV4plS2EZN,https://api.spotify.com/v1/tracks/1b54TxDpDZMrGV4plS2EZN,https://api.spotify.com/v1/audio-analysis/1b54TxDpDZMrGV4plS2EZN,193840,4
93,Never Find Me,4F2R744vGph2XETvGKhZRd,0.367,0.349,3,-12.007,0,0.0292,0.847,0.0872,0.111,0.396,68.933,4F2R744vGph2XETvGKhZRd,spotify:track:4F2R744vGph2XETvGKhZRd,https://api.spotify.com/v1/tracks/4F2R744vGph2XETvGKhZRd,https://api.spotify.com/v1/audio-analysis/4F2R744vGph2XETvGKhZRd,72780,4
94,Old School,20a8Kq82BrX2AzepCgMhJ8,0.619,0.618,9,-7.438,1,0.0458,0.022,0.00879,0.487,0.39,77.983,20a8Kq82BrX2AzepCgMhJ8,spotify:track:20a8Kq82BrX2AzepCgMhJ8,https://api.spotify.com/v1/tracks/20a8Kq82BrX2AzepCgMhJ8,https://api.spotify.com/v1/audio-analysis/20a8Kq82BrX2AzepCgMhJ8,188044,4
95,Platinum Fire (feat. Terrace Martin),4A8FVqPfMSlfLtbZu96iuH,0.311,0.435,4,-9.915,1,0.031,0.0897,0.119,0.127,0.103,133.104,4A8FVqPfMSlfLtbZu96iuH,spotify:track:4A8FVqPfMSlfLtbZu96iuH,https://api.spotify.com/v1/tracks/4A8FVqPfMSlfLtbZu96iuH,https://api.spotify.com/v1/audio-analysis/4A8FVqPfMSlfLtbZu96iuH,168132,1
96,Say My Name - Maurice's Bass 2000 Mix,1clMUJKz5wDqXjq2qUKmJW,0.807,0.396,8,-13.322,1,0.088,0.00702,0.000421,0.323,0.799,137.972,1clMUJKz5wDqXjq2qUKmJW,spotify:track:1clMUJKz5wDqXjq2qUKmJW,https://api.spotify.com/v1/tracks/1clMUJKz5wDqXjq2qUKmJW,https://api.spotify.com/v1/audio-analysis/1clMUJKz5wDqXjq2qUKmJW,249067,4
97,María - Pablo Flores Spanglish Radio Edit,4XuknHO6FxXKU6LPqGlPT9,0.7,0.91,9,-8.24,0,0.0782,0.0028,2.41e-06,0.0474,0.654,126.853,4XuknHO6FxXKU6LPqGlPT9,spotify:track:4XuknHO6FxXKU6LPqGlPT9,https://api.spotify.com/v1/tracks/4XuknHO6FxXKU6LPqGlPT9,https://api.spotify.com/v1/audio-analysis/4XuknHO6FxXKU6LPqGlPT9,270693,4
98,Doo Wop (That Thing) - Edit,5hchPe05atCRhAYTNJfxER,0.796,0.539,9,-9.535,1,0.0699,0.00762,0.0,0.266,0.627,99.913,5hchPe05atCRhAYTNJfxER,spotify:track:5hchPe05atCRhAYTNJfxER,https://api.spotify.com/v1/tracks/5hchPe05atCRhAYTNJfxER,https://api.spotify.com/v1/audio-analysis/5hchPe05atCRhAYTNJfxER,240933,4
99,Freakin' It,6jdbqLEusznJd7N5XwSCrN,0.873,0.804,1,-6.587,1,0.194,0.188,0.0,0.248,0.937,111.989,6jdbqLEusznJd7N5XwSCrN,spotify:track:6jdbqLEusznJd7N5XwSCrN,https://api.spotify.com/v1/tracks/6jdbqLEusznJd7N5XwSCrN,https://api.spotify.com/v1/audio-analysis/6jdbqLEusznJd7N5XwSCrN,238467,4
100,You Sang To Me - Radio Edit,2l3PDQYfoSCgtuy8vLID0a,0.604,0.813,10,-7.766,1,0.0284,0.0134,0.0,0.184,0.856,165.943,2l3PDQYfoSCgtuy8vLID0a,spotify:track:2l3PDQYfoSCgtuy8vLID0a,https://api.spotify.com/v1/tracks/2l3PDQYfoSCgtuy8vLID0a,https://api.spotify.com/v1/audio-analysis/2l3PDQYfoSCgtuy8vLID0a,232040,4
101,Fortunate - The Naked Uncut Remix,15FEkTPLePAeM3dQobnEkt,0.838,0.749,6,-11.312,1,0.0576,0.000311,0.496,0.0604,0.928,126.015,15FEkTPLePAeM3dQobnEkt,spotify:track:15FEkTPLePAeM3dQobnEkt,https://api.spotify.com/v1/tracks/15FEkTPLePAeM3dQobnEkt,https://api.spotify.com/v1/audio-analysis/15FEkTPLePAeM3dQobnEkt,432027,4
102,I Wanna Love You Forever - Soul Solution Remix Radio Edit,7Fc2YcWVsdP1hvf9JdWWRK,0.639,0.851,2,-5.986,1,0.0441,0.0283,6.37e-05,0.091,0.532,129.95,7Fc2YcWVsdP1hvf9JdWWRK,spotify:track:7Fc2YcWVsdP1hvf9JdWWRK,https://api.spotify.com/v1/tracks/7Fc2YcWVsdP1hvf9JdWWRK,https://api.spotify.com/v1/audio-analysis/7Fc2YcWVsdP1hvf9JdWWRK,242773,4
103,Crash and Burn - Radio Edit,33kEjnns0GusmOcsM9fg3Q,0.591,0.582,4,-8.644,1,0.0272,0.284,0.0,0.0891,0.287,102.019,33kEjnns0GusmOcsM9fg3Q,spotify:track:33kEjnns0GusmOcsM9fg3Q,https://api.spotify.com/v1/tracks/33kEjnns0GusmOcsM9fg3Q,https://api.spotify.com/v1/audio-analysis/33kEjnns0GusmOcsM9fg3Q,229933,4
104,Bring It All to Me - Single Version,4ui7r4nqNUl4HmTiO00CVC,0.69,0.528,0,-8.675,1,0.0288,0.0349,0.0,0.0547,0.74,88.032,4ui7r4nqNUl4HmTiO00CVC,spotify:track:4ui7r4nqNUl4HmTiO00CVC,https://api.spotify.com/v1/tracks/4ui7r4nqNUl4HmTiO00CVC,https://api.spotify.com/v1/audio-analysis/4ui7r4nqNUl4HmTiO00CVC,225867,4
105,Bounce With Me (feat. Xscape),79z200uPQGL39Ms0nqzF2f,0.842,0.639,8,-8.63,1,0.151,0.367,0.0,0.223,0.944,71.992,79z200uPQGL39Ms0nqzF2f,spotify:track:79z200uPQGL39Ms0nqzF2f,https://api.spotify.com/v1/tracks/79z200uPQGL39Ms0nqzF2f,https://api.spotify.com/v1/audio-analysis/79z200uPQGL39Ms0nqzF2f,203200,4
106,Let's Get Married,1y324SlIgSQ1CogQBci8mz,0.761,0.551,1,-7.931,1,0.0604,0.157,0.0,0.119,0.892,109.813,1y324SlIgSQ1CogQBci8mz,spotify:track:1y324SlIgSQ1CogQBci8mz,https://api.spotify.com/v1/tracks/1y324SlIgSQ1CogQBci8mz,https://api.spotify.com/v1/audio-analysis/1y324SlIgSQ1CogQBci8mz,263200,4
107,Shackles (Praise You),1ZJtBLJqUmRTW1d5OqwJd1,0.79,0.668,7,-7.811,1,0.172,0.0319,0.0,0.188,0.81,100.446,1ZJtBLJqUmRTW1d5OqwJd1,spotify:track:1ZJtBLJqUmRTW1d5OqwJd1,https://api.spotify.com/v1/tracks/1ZJtBLJqUmRTW1d5OqwJd1,https://api.spotify.com/v1/audio-analysis/1ZJtBLJqUmRTW1d5OqwJd1,196293,4
108,Don't Call Me Baby,6VDTw9b75OHhnVmBMP5yHH,0.796,0.939,10,-7.328,0,0.0374,0.0103,0.00737,0.277,0.954,124.482,6VDTw9b75OHhnVmBMP5yHH,spotify:track:6VDTw9b75OHhnVmBMP5yHH,https://api.spotify.com/v1/tracks/6VDTw9b75OHhnVmBMP5yHH,https://api.spotify.com/v1/audio-analysis/6VDTw9b75OHhnVmBMP5yHH,227107,4
109,A Puro Dolor - Balada,5NtKOkcX1znf4CknAq3p1U,0.584,0.545,0,-10.232,1,0.0519,0.365,0.0,0.334,0.32,74.983,5NtKOkcX1znf4CknAq3p1U,spotify:track:5NtKOkcX1znf4CknAq3p1U,https://api.spotify.com/v1/tracks/5NtKOkcX1znf4CknAq3p1U,https://api.spotify.com/v1/audio-analysis/5NtKOkcX1znf4CknAq3p1U,211000,4
110,Lullaby,5Xtoc4KFXO57L6bM2GMy21,0.619,0.736,7,-8.0,1,0.0475,0.0231,0.00243,0.215,0.556,79.937,5Xtoc4KFXO57L6bM2GMy21,spotify:track:5Xtoc4KFXO57L6bM2GMy21,https://api.spotify.com/v1/tracks/5Xtoc4KFXO57L6bM2GMy21,https://api.spotify.com/v1/audio-analysis/5Xtoc4KFXO57L6bM2GMy21,329600,4
111,I Think God Can Explain - Radio Version,7EYWVZwt5x3N9lAUBLFwr2,0.411,0.802,9,-6.004,1,0.0351,0.0196,0.0,0.384,0.533,139.255,7EYWVZwt5x3N9lAUBLFwr2,spotify:track:7EYWVZwt5x3N9lAUBLFwr2,https://api.spotify.com/v1/tracks/7EYWVZwt5x3N9lAUBLFwr2,https://api.spotify.com/v1/audio-analysis/7EYWVZwt5x3N9lAUBLFwr2,235893,4
112,Don't Give Up (feat. Bryan Adams) - Original Radio Edit,3mD82VltTVaJuYEcicFMzO,0.711,0.839,8,-8.462,1,0.0517,0.145,0.0578,0.267,0.596,130.993,3mD82VltTVaJuYEcicFMzO,spotify:track:3mD82VltTVaJuYEcicFMzO,https://api.spotify.com/v1/tracks/3mD82VltTVaJuYEcicFMzO,https://api.spotify.com/v1/audio-analysis/3mD82VltTVaJuYEcicFMzO,220333,4
113,Too Close,2fyTojfPYs67KBWN4WYRX7,0.85,0.398,7,-9.816,1,0.0534,0.0117,0.0,0.263,0.713,99.717,2fyTojfPYs67KBWN4WYRX7,spotify:track:2fyTojfPYs67KBWN4WYRX7,https://api.spotify.com/v1/tracks/2fyTojfPYs67KBWN4WYRX7,https://api.spotify.com/v1/audio-analysis/2fyTojfPYs67KBWN4WYRX7,258113,4
114,I Still Love You,5MbbFxLj0QjALGUl1GJu49,0.564,0.435,9,-11.1,0,0.071,0.482,0.0,0.361,0.783,170.687,5MbbFxLj0QjALGUl1GJu49,spotify:track:5MbbFxLj0QjALGUl1GJu49,https://api.spotify.com/v1/tracks/5MbbFxLj0QjALGUl1GJu49,https://api.spotify.com/v1/audio-analysis/5MbbFxLj0QjALGUl1GJu49,253376,4
115,Butta Love,73VfOqjmCXD7Mf6odqswjR,0.735,0.419,1,-9.221,0,0.0467,0.0952,0.0,0.0918,0.577,108.052,73VfOqjmCXD7Mf6odqswjR,spotify:track:73VfOqjmCXD7Mf6odqswjR,https://api.spotify.com/v1/tracks/73VfOqjmCXD7Mf6odqswjR,https://api.spotify.com/v1/audio-analysis/73VfOqjmCXD7Mf6odqswjR,294893,4
116,Wifey,3NEzjZbeSCy72Kx1clSYgC,0.829,0.652,7,-8.693,0,0.108,0.067,0.0,0.0812,0.726,99.581,3NEzjZbeSCy72Kx1clSYgC,spotify:track:3NEzjZbeSCy72Kx1clSYgC,https://api.spotify.com/v1/tracks/3NEzjZbeSCy72Kx1clSYgC,https://api.spotify.com/v1/audio-analysis/3NEzjZbeSCy72Kx1clSYgC,243159,4
117,Splash,6nzisXxUuHNrfbX2WrcrwB,0.691,0.498,7,-8.53,1,0.0335,0.057,0.0,0.0689,0.194,113.924,6nzisXxUuHNrfbX2WrcrwB,spotify:track:6nzisXxUuHNrfbX2WrcrwB,https://api.spotify.com/v1/tracks/6nzisXxUuHNrfbX2WrcrwB,https://api.spotify.com/v1/audio-analysis/6nzisXxUuHNrfbX2WrcrwB,306178,4
118,Beauty Queen,3qSh4rMWub2kqyXEVBelT5,0.77,0.603,9,-7.475,0,0.0792,0.146,0.0,0.0561,0.658,137.823,3qSh4rMWub2kqyXEVBelT5,spotify:track:3qSh4rMWub2kqyXEVBelT5,https://api.spotify.com/v1/tracks/3qSh4rMWub2kqyXEVBelT5,https://api.spotify.com/v1/audio-analysis/3qSh4rMWub2kqyXEVBelT5,232896,4
119,Imagine That,53havNGkRNVEcpAju9R6Gb,0.661,0.633,4,-7.259,0,0.131,0.00252,1.5e-05,0.401,0.43,85.315,53havNGkRNVEcpAju9R6Gb,spotify:track:53havNGkRNVEcpAju9R6Gb,https://api.spotify.com/v1/tracks/53havNGkRNVEcpAju9R6Gb,https://api.spotify.com/v1/audio-analysis/53havNGkRNVEcpAju9R6Gb,262478,4
120,Your Love Is,5kKD6EiysznuhvLUfhMWsr,0.658,0.65,4,-7.833,0,0.117,0.0198,0.0,0.104,0.443,81.037,5kKD6EiysznuhvLUfhMWsr,spotify:track:5kKD6EiysznuhvLUfhMWsr,https://api.spotify.com/v1/tracks/5kKD6EiysznuhvLUfhMWsr,https://api.spotify.com/v1/audio-analysis/5kKD6EiysznuhvLUfhMWsr,240141,4
121,"Stop, Drop & Roll",1223VRiC8aZwbsjz7QS4Ei,0.746,0.352,1,-7.526,1,0.0376,0.108,0.0,0.0795,0.22,111.471,1223VRiC8aZwbsjz7QS4Ei,spotify:track:1223VRiC8aZwbsjz7QS4Ei,https://api.spotify.com/v1/tracks/1223VRiC8aZwbsjz7QS4Ei,https://api.spotify.com/v1/audio-analysis/1223VRiC8aZwbsjz7QS4Ei,302045,4
122,My Everything,3R5epr7QPD0nuD5c0cnqOD,0.736,0.506,9,-7.148,1,0.0305,0.423,0.0,0.194,0.492,98.058,3R5epr7QPD0nuD5c0cnqOD,spotify:track:3R5epr7QPD0nuD5c0cnqOD,https://api.spotify.com/v1/tracks/3R5epr7QPD0nuD5c0cnqOD,https://api.spotify.com/v1/audio-analysis/3R5epr7QPD0nuD5c0cnqOD,240698,4
123,I'm Tryin' To What,6wH9YmbGTn21lJc43EwI8S,0.864,0.657,1,-9.273,0,0.286,0.029,9.34e-06,0.072,0.875,101.961,6wH9YmbGTn21lJc43EwI8S,spotify:track:6wH9YmbGTn21lJc43EwI8S,https://api.spotify.com/v1/tracks/6wH9YmbGTn21lJc43EwI8S,https://api.spotify.com/v1/audio-analysis/6wH9YmbGTn21lJc43EwI8S,262060,4
124,Just Like That,3TYaL4hZFw6kPkUs9weQDx,0.883,0.556,10,-6.97,0,0.3,0.00978,0.0,0.0893,0.634,102.983,3TYaL4hZFw6kPkUs9weQDx,spotify:track:3TYaL4hZFw6kPkUs9weQDx,https://api.spotify.com/v1/tracks/3TYaL4hZFw6kPkUs9weQDx,https://api.spotify.com/v1/audio-analysis/3TYaL4hZFw6kPkUs9weQDx,188128,4
125,Forever Paid,3ZAzzek1UByKxb82XPiqTq,0.667,0.561,0,-9.164,0,0.3,0.167,0.0,0.109,0.35,84.398,3ZAzzek1UByKxb82XPiqTq,spotify:track:3ZAzzek1UByKxb82XPiqTq,https://api.spotify.com/v1/tracks/3ZAzzek1UByKxb82XPiqTq,https://api.spotify.com/v1/audio-analysis/3ZAzzek1UByKxb82XPiqTq,202345,4
126,5 Stars,7fGqP9QY41TFfneYAJbnVB,0.545,0.48,1,-7.415,1,0.399,0.0877,0.0,0.124,0.574,79.697,7fGqP9QY41TFfneYAJbnVB,spotify:track:7fGqP9QY41TFfneYAJbnVB,https://api.spotify.com/v1/tracks/7fGqP9QY41TFfneYAJbnVB,https://api.spotify.com/v1/audio-analysis/7fGqP9QY41TFfneYAJbnVB,232405,1
127,Reminiscing,1rhDH2HKZh0lnuHH67FZ8P,0.855,0.477,0,-9.321,0,0.0787,0.0228,0.0,0.136,0.298,113.049,1rhDH2HKZh0lnuHH67FZ8P,spotify:track:1rhDH2HKZh0lnuHH67FZ8P,https://api.spotify.com/v1/tracks/1rhDH2HKZh0lnuHH67FZ8P,https://api.spotify.com/v1/audio-analysis/1rhDH2HKZh0lnuHH67FZ8P,208142,4
128,Got Her Own,0V80dVP5NG2TVyBkpfLlhK,0.591,0.534,1,-8.884,1,0.383,0.107,0.0,0.132,0.422,109.084,0V80dVP5NG2TVyBkpfLlhK,spotify:track:0V80dVP5NG2TVyBkpfLlhK,https://api.spotify.com/v1/tracks/0V80dVP5NG2TVyBkpfLlhK,https://api.spotify.com/v1/audio-analysis/0V80dVP5NG2TVyBkpfLlhK,163482,5
129,Pea Coat,4xaqui92BiqBrBkKYJ7lra,0.757,0.547,6,-7.401,0,0.256,0.401,0.0,0.0822,0.759,142.069,4xaqui92BiqBrBkKYJ7lra,spotify:track:4xaqui92BiqBrBkKYJ7lra,https://api.spotify.com/v1/tracks/4xaqui92BiqBrBkKYJ7lra,https://api.spotify.com/v1/audio-analysis/4xaqui92BiqBrBkKYJ7lra,205334,4
130,Inside Out,0f39VE2leApJdmQmCoiYzC,0.791,0.472,2,-9.555,1,0.355,0.217,0.0,0.112,0.245,87.974,0f39VE2leApJdmQmCoiYzC,spotify:track:0f39VE2leApJdmQmCoiYzC,https://api.spotify.com/v1/tracks/0f39VE2leApJdmQmCoiYzC,https://api.spotify.com/v1/audio-analysis/0f39VE2leApJdmQmCoiYzC,186381,4
